cell index;exp;Px;Sx;Py;Sy
41;sin20;236.6782258208196;0.6974603364997103;28.77418344123131;0.2978303008252342
42;sin20;515.9969674458159;0.8045705586173229;165.2757549298933;0.1093826217041875
43;sin20;388.1023092886364;0.803552297700594;22.937152297698333;0.2435273956479701
44;sin20;236.6782258208196;0.6974603364997103;148.86855623472152;0.1582601303616855
45;sin20;219.47254399693904;0.8710953925562233;68.98689064073207;0.1878332629930926
46;sin20;195.0786134919215;0.9849636117970648;40.284545525214064;0.2352714000614431
47;sin20;383.711231340254;0.7491372493514282;22.937152297698333;0.2435273956479701
48;sin20;236.6782258208196;0.6974603364997103;148.86855623472152;0.1582601303616855
49;sin20;388.1023092886364;0.803552297700594;165.2757549298933;0.1093826217041875
50;sin20;193.36867377185163;0.542111867471529;28.77418344123131;0.2978303008252342
51;sin20;515.9969674458159;0.8045705586173229;22.937152297698333;0.2435273956479701
52;sin20;85.64697498597462;1.1031261239042385;21.14049077621413;0.3318804977249594
53;sin20;144.12101317774304;1.169234371336208;38.6973276987901;0.1988396915988285
54;sin20;219.47254399693904;0.8710953925562233;148.86855623472152;0.1582601303616855
55;sin20;383.711231340254;0.7491372493514282;22.937152297698333;0.2435273956479701
56;sin20;193.36867377185163;0.542111867471529;22.40968827517524;0.2466794631870818
57;sin20;443.5843792633549;0.9861877182784335;22.40968827517524;0.2466794631870818
58;sin20;443.5843792633549;0.9861877182784335;28.77418344123131;0.2978303008252342
59;sin20;95.8860439239651;0.7729938853531868;40.76694951166967;9.345348344770533e-08
60;sin20;136.43563671363978;0.8597925454671986;76.03270389339654;0.1154051574244432
61;sin20;193.9396676645328;0.6440236539050824;22.40968827517524;0.2466794631870818
62;sin20;443.5843792633549;0.9861877182784335;29.290209131737495;0.2157852628975902
63;sin20;144.12101317774304;1.169234371336208;28.77418344123131;0.2978303008252342
64;sin20;195.0786134919215;0.9849636117970648;21.14049077621413;0.3318804977249594
65;sin20;443.5843792633549;0.9861877182784335;38.67080258056119;0.1828659468067675
66;sin20;136.43563671363978;0.8597925454671986;22.40968827517524;0.2466794631870818
67;sin20;77.99166005115005;0.7434563942014788;28.77418344123131;0.2978303008252342
68;sin20;165.5928937898021;0.819211543895541;22.40968827517524;0.2466794631870818
69;sin20;195.0786134919215;0.9849636117970648;22.40968827517524;0.2466794631870818
70;sin20;148.2508991704784;0.9576984033665298;29.290209131737495;0.2157852628975902
71;sin20;442.3109826177235;0.9919593126490712;22.937152297698333;0.2435273956479701
72;sin20;148.2508991704784;0.9576984033665298;40.284545525214064;0.2352714000614431
73;sin20;85.64697498597462;1.1031261239042385;38.67080258056119;0.1828659468067675
74;sin20;443.5843792633549;0.9861877182784335;40.284545525214064;0.2352714000614431
75;sin20;193.36867377185163;0.542111867471529;40.76694951166967;9.345348344770533e-08
76;sin20;195.0786134919215;0.9849636117970648;76.03270389339654;0.1154051574244432
77;sin20;193.9396676645328;0.6440236539050824;46.84864266453639;0.2758996074782339
78;sin20;236.6782258208196;0.6974603364997103;21.14049077621413;0.3318804977249594
79;sin20;515.9969674458159;0.8045705586173229;40.284545525214064;0.2352714000614431
80;sin20;95.8860439239651;0.7729938853531868;28.77418344123131;0.2978303008252342
81;sin20;193.36867377185163;0.542111867471529;38.67080258056119;0.1828659468067675
82;sin20;236.6782258208196;0.6974603364997103;22.40968827517524;0.2466794631870818
83;sin20;193.9396676645328;0.6440236539050824;22.40968827517524;0.2466794631870818
84;sin20;515.9969674458159;0.8045705586173229;29.290209131737495;0.2157852628975902
85;sin20;136.43563671363978;0.8597925454671986;38.67080258056119;0.1828659468067675
86;sin20;85.64697498597462;1.1031261239042385;29.290209131737495;0.2157852628975902
87;sin20;95.8860439239651;0.7729938853531868;28.77418344123131;0.2978303008252342
88;sin20;195.0786134919215;0.9849636117970648;22.40968827517524;0.2466794631870818
89;sin20;144.12101317774304;1.169234371336208;40.284545525214064;0.2352714000614431
90;sin20;443.5843792633549;0.9861877182784335;28.77418344123131;0.2978303008252342
91;sin20;165.5928937898021;0.819211543895541;40.76694951166967;9.345348344770533e-08
92;sin20;442.3109826177235;0.9919593126490712;22.40968827517524;0.2466794631870818
93;sin20;236.6782258208196;0.6974603364997103;68.98689064073207;0.1878332629930926
94;sin20;388.1023092886364;0.803552297700594;40.284545525214064;0.2352714000614431
95;sin20;193.36867377185163;0.542111867471529;165.2757549298933;0.1093826217041875
96;sin20;165.5928937898021;0.819211543895541;68.98689064073207;0.1878332629930926
97;sin20;388.1023092886364;0.803552297700594;38.67080258056119;0.1828659468067675
98;sin20;443.5843792633549;0.9861877182784335;38.6973276987901;0.1988396915988285
99;sin20;236.6782258208196;0.6974603364997103;28.77418344123131;0.2978303008252342
100;sin20;193.9396676645328;0.6440236539050824;68.98689064073207;0.1878332629930926
101;sin20;443.5843792633549;0.9861877182784335;76.03270389339654;0.1154051574244432
102;sin20;193.9396676645328;0.6440236539050824;40.284545525214064;0.2352714000614431
103;sin20;148.2508991704784;0.9576984033665298;40.284545525214064;0.2352714000614431
104;sin20;443.5843792633549;0.9861877182784335;28.77418344123131;0.2978303008252342
105;sin20;383.711231340254;0.7491372493514282;165.2757549298933;0.1093826217041875
106;sin20;148.2508991704784;0.9576984033665298;40.284545525214064;0.2352714000614431
107;sin20;95.8860439239651;0.7729938853531868;148.86855623472152;0.1582601303616855
108;sin20;85.64697498597462;1.1031261239042385;22.937152297698333;0.2435273956479701
109;sin20;515.9969674458159;0.8045705586173229;40.76694951166967;9.345348344770533e-08
110;sin20;219.47254399693904;0.8710953925562233;76.03270389339654;0.1154051574244432
111;sin20;236.6782258208196;0.6974603364997103;29.290209131737495;0.2157852628975902
112;sin20;219.47254399693904;0.8710953925562233;66.55667920011484;0.2167899059103887
113;sin20;85.64697498597462;1.1031261239042385;165.2757549298933;0.1093826217041875
114;sin20;193.36867377185163;0.542111867471529;68.98689064073207;0.1878332629930926
115;sin20;236.6782258208196;0.6974603364997103;68.98689064073207;0.1878332629930926
116;sin20;195.0786134919215;0.9849636117970648;27.964200538208463;0.1723061962924129
117;sin20;443.5843792633549;0.9861877182784335;148.86855623472152;0.1582601303616855
118;sin20;236.6782258208196;0.6974603364997103;28.77418344123131;0.2978303008252342
119;sin20;148.2508991704784;0.9576984033665298;66.55667920011484;0.2167899059103887
120;sin20;515.9969674458159;0.8045705586173229;28.77418344123131;0.2978303008252342
121;sin20;383.711231340254;0.7491372493514282;40.284545525214064;0.2352714000614431
122;sin20;95.8860439239651;0.7729938853531868;28.77418344123131;0.2978303008252342
123;sin20;195.0786134919215;0.9849636117970648;68.98689064073207;0.1878332629930926
124;sin20;144.12101317774304;1.169234371336208;22.40968827517524;0.2466794631870818
125;sin20;236.6782258208196;0.6974603364997103;68.98689064073207;0.1878332629930926
126;sin20;193.9396676645328;0.6440236539050824;29.290209131737495;0.2157852628975902
127;sin20;236.6782258208196;0.6974603364997103;22.40968827517524;0.2466794631870818
128;sin20;236.6782258208196;0.6974603364997103;27.964200538208463;0.1723061962924129
129;sin20;165.5928937898021;0.819211543895541;76.03270389339654;0.1154051574244432
130;sin20;443.5843792633549;0.9861877182784335;22.40968827517524;0.2466794631870818
131;sin20;515.9969674458159;0.8045705586173229;165.2757549298933;0.1093826217041875
132;sin20;383.711231340254;0.7491372493514282;28.77418344123131;0.2978303008252342
133;sin20;148.2508991704784;0.9576984033665298;22.40968827517524;0.2466794631870818
134;sin20;219.47254399693904;0.8710953925562233;165.2757549298933;0.1093826217041875
135;sin20;219.47254399693904;0.8710953925562233;38.67080258056119;0.1828659468067675
136;sin20;148.2508991704784;0.9576984033665298;38.6973276987901;0.1988396915988285
137;sin20;383.711231340254;0.7491372493514282;165.2757549298933;0.1093826217041875
138;sin20;442.3109826177235;0.9919593126490712;165.2757549298933;0.1093826217041875
139;sin20;165.5928937898021;0.819211543895541;165.2757549298933;0.1093826217041875
140;sin20;219.47254399693904;0.8710953925562233;21.14049077621413;0.3318804977249594
141;sin20;77.99166005115005;0.7434563942014788;28.77418344123131;0.2978303008252342
142;sin20;193.9396676645328;0.6440236539050824;38.67080258056119;0.1828659468067675
143;sin20;117.17597739096766;0.6429440493745556;40.76694951166967;9.345348344770533e-08
144;sin20;383.711231340254;0.7491372493514282;148.86855623472152;0.1582601303616855
145;sin20;195.0786134919215;0.9849636117970648;21.14049077621413;0.3318804977249594
146;sin20;85.64697498597462;1.1031261239042385;28.77418344123131;0.2978303008252342
147;sin20;193.36867377185163;0.542111867471529;46.84864266453639;0.2758996074782339
148;sin20;515.9969674458159;0.8045705586173229;38.67080258056119;0.1828659468067675
149;sin20;195.0786134919215;0.9849636117970648;148.86855623472152;0.1582601303616855
150;sin20;193.36867377185163;0.542111867471529;29.290209131737495;0.2157852628975902
151;sin20;195.0786134919215;0.9849636117970648;165.2757549298933;0.1093826217041875
152;sin20;165.5928937898021;0.819211543895541;22.40968827517524;0.2466794631870818
153;sin20;193.36867377185163;0.542111867471529;28.77418344123131;0.2978303008252342
154;sin20;117.17597739096766;0.6429440493745556;28.77418344123131;0.2978303008252342
155;sin20;136.43563671363978;0.8597925454671986;27.964200538208463;0.1723061962924129
156;sin20;442.3109826177235;0.9919593126490712;28.77418344123131;0.2978303008252342
157;sin20;219.47254399693904;0.8710953925562233;40.284545525214064;0.2352714000614431
158;sin20;388.1023092886364;0.803552297700594;40.76694951166967;9.345348344770533e-08
159;sin20;442.3109826177235;0.9919593126490712;46.84864266453639;0.2758996074782339
160;sin20;117.17597739096766;0.6429440493745556;66.55667920011484;0.2167899059103887
161;sin20;236.6782258208196;0.6974603364997103;68.98689064073207;0.1878332629930926
162;sin20;236.6782258208196;0.6974603364997103;38.67080258056119;0.1828659468067675
163;sin20;95.8860439239651;0.7729938853531868;38.67080258056119;0.1828659468067675
164;sin20;117.17597739096766;0.6429440493745556;76.03270389339654;0.1154051574244432
165;sin20;95.8860439239651;0.7729938853531868;29.290209131737495;0.2157852628975902
166;sin20;388.1023092886364;0.803552297700594;38.67080258056119;0.1828659468067675
167;sin20;117.17597739096766;0.6429440493745556;40.284545525214064;0.2352714000614431
168;sin20;383.711231340254;0.7491372493514282;40.284545525214064;0.2352714000614431
169;sin20;388.1023092886364;0.803552297700594;38.67080258056119;0.1828659468067675
170;sin20;193.36867377185163;0.542111867471529;148.86855623472152;0.1582601303616855
171;sin20;383.711231340254;0.7491372493514282;38.67080258056119;0.1828659468067675
172;sin20;442.3109826177235;0.9919593126490712;66.55667920011484;0.2167899059103887
173;sin20;443.5843792633549;0.9861877182784335;40.76694951166967;9.345348344770533e-08
174;sin20;219.47254399693904;0.8710953925562233;165.2757549298933;0.1093826217041875
175;sin20;442.3109826177235;0.9919593126490712;68.98689064073207;0.1878332629930926
176;sin20;144.12101317774304;1.169234371336208;28.77418344123131;0.2978303008252342
177;sin20;443.5843792633549;0.9861877182784335;22.40968827517524;0.2466794631870818
178;sin20;95.8860439239651;0.7729938853531868;29.290209131737495;0.2157852628975902
179;sin20;236.6782258208196;0.6974603364997103;28.77418344123131;0.2978303008252342
180;sin20;165.5928937898021;0.819211543895541;29.290209131737495;0.2157852628975902
181;sin20;383.711231340254;0.7491372493514282;148.86855623472152;0.1582601303616855
182;sin20;136.43563671363978;0.8597925454671986;22.40968827517524;0.2466794631870818
183;sin20;95.8860439239651;0.7729938853531868;29.290209131737495;0.2157852628975902
184;sin20;219.47254399693904;0.8710953925562233;165.2757549298933;0.1093826217041875
185;sin20;148.2508991704784;0.9576984033665298;28.77418344123131;0.2978303008252342
186;sin20;77.99166005115005;0.7434563942014788;165.2757549298933;0.1093826217041875
187;sin20;442.3109826177235;0.9919593126490712;38.67080258056119;0.1828659468067675
188;sin20;144.12101317774304;1.169234371336208;28.77418344123131;0.2978303008252342
189;sin20;136.43563671363978;0.8597925454671986;21.14049077621413;0.3318804977249594
190;sin20;515.9969674458159;0.8045705586173229;76.03270389339654;0.1154051574244432
191;sin20;144.12101317774304;1.169234371336208;38.6973276987901;0.1988396915988285
192;sin20;77.99166005115005;0.7434563942014788;40.284545525214064;0.2352714000614431
193;sin20;443.5843792633549;0.9861877182784335;21.14049077621413;0.3318804977249594
194;sin20;136.43563671363978;0.8597925454671986;28.77418344123131;0.2978303008252342
195;sin20;144.12101317774304;1.169234371336208;68.98689064073207;0.1878332629930926
196;sin20;193.9396676645328;0.6440236539050824;148.86855623472152;0.1582601303616855
197;sin20;95.8860439239651;0.7729938853531868;29.290209131737495;0.2157852628975902
198;sin20;85.64697498597462;1.1031261239042385;38.67080258056119;0.1828659468067675
199;sin20;219.47254399693904;0.8710953925562233;28.77418344123131;0.2978303008252342
200;sin20;383.711231340254;0.7491372493514282;28.77418344123131;0.2978303008252342
201;sin20;193.36867377185163;0.542111867471529;165.2757549298933;0.1093826217041875
202;sin20;195.0786134919215;0.9849636117970648;76.03270389339654;0.1154051574244432
203;sin20;219.47254399693904;0.8710953925562233;38.6973276987901;0.1988396915988285
204;sin20;515.9969674458159;0.8045705586173229;46.84864266453639;0.2758996074782339
205;sin20;195.0786134919215;0.9849636117970648;21.14049077621413;0.3318804977249594
206;sin20;85.64697498597462;1.1031261239042385;38.6973276987901;0.1988396915988285
207;sin20;165.5928937898021;0.819211543895541;29.290209131737495;0.2157852628975902
208;sin20;195.0786134919215;0.9849636117970648;66.55667920011484;0.2167899059103887
209;sin20;95.8860439239651;0.7729938853531868;40.76694951166967;9.345348344770533e-08
210;sin20;85.64697498597462;1.1031261239042385;22.40968827517524;0.2466794631870818
211;sin20;193.36867377185163;0.542111867471529;38.6973276987901;0.1988396915988285
212;sin20;117.17597739096766;0.6429440493745556;165.2757549298933;0.1093826217041875
213;sin20;219.47254399693904;0.8710953925562233;165.2757549298933;0.1093826217041875
214;sin20;117.17597739096766;0.6429440493745556;28.77418344123131;0.2978303008252342
215;sin20;144.12101317774304;1.169234371336208;22.40968827517524;0.2466794631870818
216;sin20;443.5843792633549;0.9861877182784335;28.77418344123131;0.2978303008252342
217;sin20;95.8860439239651;0.7729938853531868;28.77418344123131;0.2978303008252342
218;sin20;85.64697498597462;1.1031261239042385;40.76694951166967;9.345348344770533e-08
219;sin20;383.711231340254;0.7491372493514282;29.290209131737495;0.2157852628975902
220;sin20;236.6782258208196;0.6974603364997103;40.284545525214064;0.2352714000614431
221;sin20;442.3109826177235;0.9919593126490712;28.77418344123131;0.2978303008252342
222;sin20;443.5843792633549;0.9861877182784335;27.964200538208463;0.1723061962924129
223;sin20;95.8860439239651;0.7729938853531868;29.290209131737495;0.2157852628975902
224;sin20;148.2508991704784;0.9576984033665298;28.77418344123131;0.2978303008252342
225;sin20;95.8860439239651;0.7729938853531868;66.55667920011484;0.2167899059103887
226;sin20;136.43563671363978;0.8597925454671986;28.77418344123131;0.2978303008252342
227;sin20;77.99166005115005;0.7434563942014788;29.290209131737495;0.2157852628975902
228;sin20;193.9396676645328;0.6440236539050824;40.284545525214064;0.2352714000614431
229;sin20;193.36867377185163;0.542111867471529;22.937152297698333;0.2435273956479701
230;sin20;148.2508991704784;0.9576984033665298;148.86855623472152;0.1582601303616855
231;sin20;144.12101317774304;1.169234371336208;29.290209131737495;0.2157852628975902
232;sin20;148.2508991704784;0.9576984033665298;29.290209131737495;0.2157852628975902
233;sin20;442.3109826177235;0.9919593126490712;148.86855623472152;0.1582601303616855
234;sin20;236.6782258208196;0.6974603364997103;40.284545525214064;0.2352714000614431
235;sin20;193.9396676645328;0.6440236539050824;40.284545525214064;0.2352714000614431
236;sin20;195.0786134919215;0.9849636117970648;40.284545525214064;0.2352714000614431
237;sin20;219.47254399693904;0.8710953925562233;40.76694951166967;9.345348344770533e-08
238;sin20;442.3109826177235;0.9919593126490712;38.6973276987901;0.1988396915988285
239;sin20;136.43563671363978;0.8597925454671986;22.40968827517524;0.2466794631870818
240;sin20;85.64697498597462;1.1031261239042385;22.40968827517524;0.2466794631870818
241;sin20;148.2508991704784;0.9576984033665298;38.67080258056119;0.1828659468067675
242;sin20;136.43563671363978;0.8597925454671986;148.86855623472152;0.1582601303616855
243;sin20;136.43563671363978;0.8597925454671986;165.2757549298933;0.1093826217041875
244;sin20;388.1023092886364;0.803552297700594;38.6973276987901;0.1988396915988285
245;sin20;77.99166005115005;0.7434563942014788;28.77418344123131;0.2978303008252342
246;sin20;443.5843792633549;0.9861877182784335;68.98689064073207;0.1878332629930926
247;sin20;443.5843792633549;0.9861877182784335;28.77418344123131;0.2978303008252342
248;sin20;77.99166005115005;0.7434563942014788;27.964200538208463;0.1723061962924129
249;sin20;443.5843792633549;0.9861877182784335;68.98689064073207;0.1878332629930926
250;sin20;148.2508991704784;0.9576984033665298;21.14049077621413;0.3318804977249594
251;sin20;144.12101317774304;1.169234371336208;40.284545525214064;0.2352714000614431
252;sin20;443.5843792633549;0.9861877182784335;148.86855623472152;0.1582601303616855
253;sin20;144.12101317774304;1.169234371336208;76.03270389339654;0.1154051574244432
254;sin20;442.3109826177235;0.9919593126490712;38.67080258056119;0.1828659468067675
255;sin20;443.5843792633549;0.9861877182784335;29.290209131737495;0.2157852628975902
256;sin20;193.9396676645328;0.6440236539050824;29.290209131737495;0.2157852628975902
257;sin20;193.36867377185163;0.542111867471529;28.77418344123131;0.2978303008252342
258;sin20;144.12101317774304;1.169234371336208;22.937152297698333;0.2435273956479701
259;sin20;148.2508991704784;0.9576984033665298;165.2757549298933;0.1093826217041875
260;sin20;388.1023092886364;0.803552297700594;22.40968827517524;0.2466794631870818
261;sin20;236.6782258208196;0.6974603364997103;66.55667920011484;0.2167899059103887
262;sin20;148.2508991704784;0.9576984033665298;22.937152297698333;0.2435273956479701
263;sin20;383.711231340254;0.7491372493514282;27.964200538208463;0.1723061962924129
264;sin20;77.99166005115005;0.7434563942014788;22.40968827517524;0.2466794631870818
265;sin20;95.8860439239651;0.7729938853531868;40.76694951166967;9.345348344770533e-08
266;sin20;388.1023092886364;0.803552297700594;28.77418344123131;0.2978303008252342
267;sin20;165.5928937898021;0.819211543895541;28.77418344123131;0.2978303008252342
268;sin20;515.9969674458159;0.8045705586173229;21.14049077621413;0.3318804977249594
269;sin20;193.9396676645328;0.6440236539050824;40.284545525214064;0.2352714000614431
270;sin20;236.6782258208196;0.6974603364997103;21.14049077621413;0.3318804977249594
271;sin20;388.1023092886364;0.803552297700594;38.6973276987901;0.1988396915988285
272;sin20;443.5843792633549;0.9861877182784335;22.40968827517524;0.2466794631870818
273;sin20;443.5843792633549;0.9861877182784335;148.86855623472152;0.1582601303616855
274;sin20;195.0786134919215;0.9849636117970648;22.937152297698333;0.2435273956479701
275;sin20;193.9396676645328;0.6440236539050824;40.76694951166967;9.345348344770533e-08
276;sin20;85.64697498597462;1.1031261239042385;22.40968827517524;0.2466794631870818
277;sin20;77.99166005115005;0.7434563942014788;22.40968827517524;0.2466794631870818
278;sin20;193.9396676645328;0.6440236539050824;29.290209131737495;0.2157852628975902
279;sin20;236.6782258208196;0.6974603364997103;38.67080258056119;0.1828659468067675
280;sin20;95.8860439239651;0.7729938853531868;22.937152297698333;0.2435273956479701
281;sin20;148.2508991704784;0.9576984033665298;22.40968827517524;0.2466794631870818
282;sin20;95.8860439239651;0.7729938853531868;38.6973276987901;0.1988396915988285
283;sin20;236.6782258208196;0.6974603364997103;40.76694951166967;9.345348344770533e-08
284;sin20;383.711231340254;0.7491372493514282;28.77418344123131;0.2978303008252342
285;sin20;95.8860439239651;0.7729938853531868;28.77418344123131;0.2978303008252342
286;sin20;85.64697498597462;1.1031261239042385;38.6973276987901;0.1988396915988285
287;sin20;117.17597739096766;0.6429440493745556;40.284545525214064;0.2352714000614431
288;sin20;165.5928937898021;0.819211543895541;68.98689064073207;0.1878332629930926
289;sin20;442.3109826177235;0.9919593126490712;76.03270389339654;0.1154051574244432
290;sin20;165.5928937898021;0.819211543895541;40.284545525214064;0.2352714000614431
291;sin20;144.12101317774304;1.169234371336208;40.284545525214064;0.2352714000614431
292;sin20;136.43563671363978;0.8597925454671986;28.77418344123131;0.2978303008252342
293;sin20;77.99166005115005;0.7434563942014788;38.67080258056119;0.1828659468067675
294;sin20;515.9969674458159;0.8045705586173229;28.77418344123131;0.2978303008252342
295;sin20;515.9969674458159;0.8045705586173229;29.290209131737495;0.2157852628975902
296;sin20;383.711231340254;0.7491372493514282;148.86855623472152;0.1582601303616855
297;sin20;383.711231340254;0.7491372493514282;21.14049077621413;0.3318804977249594
298;sin20;515.9969674458159;0.8045705586173229;66.55667920011484;0.2167899059103887
299;sin20;95.8860439239651;0.7729938853531868;66.55667920011484;0.2167899059103887
